id,CVE_ENT,CVE_MUN,MAPA,municipio,población,enfermeras_total,tasa_total,enfermeras_primer,tasa_primer,enfermeras_segundo,tasa_segundo,enfermeras_tercer,tasa_tercer,enfermeras_apoyo,tasa_apoyo,enfermeras_escuelas,tasa_escuelas,enfermeras_administrativas,tasa_administrativas,enfermeras_no_aplica,tasa_no_aplica,enfermeras_no_asignado,tasa_no_asignado
46,15,046,15046,Jilotzingo,19877,24,1.207425668,24,1.207425668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,15,047,15047,Jiquipilco,76826,116,1.509905501,63,0.820034884,53,0.689870617,0,0,0,0,0,0,0,0,0,0,0,0
48,15,048,15048,Jocotitlán,69264,58,0.837375837,58,0.837375837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,15,049,15049,Joquicingo,15428,19,1.231527094,19,1.231527094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,15,050,15050,Juchitepec,27116,23,0.8482077,23,0.8482077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,15,051,15051,Lerma,170327,197,1.156598778,118,0.692785055,69,0.405103125,0,0,0,0,0,0,10,0.058710598,0,0,0,0
52,15,052,15052,Malinalco,28155,90,3.196590304,28,0.994494761,62,2.202095543,0,0,0,0,0,0,0,0,0,0,0,0
53,15,053,15053,Melchor Ocampo,61220,58,0.94740281,54,0.882064685,0,0,0,0,0,0,0,0,0,0,4,0.065338125,0,0
54,15,054,15054,Metepec,242307,1544,6.372081698,173,0.713970294,770,3.177786857,601,2.480324547,0,0,0,0,0,0,0,0,0,0
55,15,055,15055,Mexicaltzingo,13807,5,0.362135149,5,0.362135149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,15,056,15056,Morelos,33164,35,1.055361235,35,1.055361235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,15,057,15057,Naucalpan de Juárez,834434,2201,2.637716105,439,0.52610512,854,1.02344823,901,1.079773835,0,0,0,0,7,0.00838892,0,0,0,0
58,15,058,15058,Nezahualcóyotl,1077208,1736,1.611573624,682,0.633118209,1012,0.93946573,0,0,0,0,21,0.019494842,21,0.019494842,0,0,0,0
59,15,059,15059,Nextlalpan,57082,27,0.473003749,27,0.473003749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,15,060,15060,Nicolás Romero,430601,244,0.566649868,185,0.429632072,59,0.137017796,0,0,0,0,0,0,0,0,0,0,0,0
61,15,061,15061,Nopaltepec,10351,27,2.608443629,23,2.222007536,0,0,0,0,0,0,4,0.386436093,0,0,0,0,0,0
62,15,062,15062,Ocoyoacac,72103,36,0.499285744,36,0.499285744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,15,063,15063,Ocuilan,36223,41,1.131877536,41,1.131877536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,15,064,15064,El Oro,36937,88,2.382434957,50,1.353656225,38,1.028778731,0,0,0,0,0,0,0,0,0,0,0,0
65,15,065,15065,Otumba,36331,104,2.862569156,29,0.798216399,75,2.064352757,0,0,0,0,0,0,0,0,0,0,0,0
66,15,066,15066,Otzoloapan,4891,3,0.613371499,3,0.613371499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,15,067,15067,Otzolotepec,88783,78,0.878546569,34,0.382956197,44,0.495590372,0,0,0,0,0,0,0,0,0,0,0,0
68,15,068,15068,Ozumba,30785,34,1.104433978,34,1.104433978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,15,069,15069,Papalotla,4862,2,0.411353353,2,0.411353353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,15,070,15070,La Paz,304088,872,2.867590961,183,0.601799479,521,1.713319828,168,0.552471653,0,0,0,0,0,0,0,0,0,0
71,15,071,15071,Polotitlán,14985,29,1.935268602,29,1.935268602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,15,072,15072,Rayón,15972,16,1.001753068,16,1.001753068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,15,073,15073,San Antonio la Isla,31962,22,0.688317377,22,0.688317377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,15,074,15074,San Felipe del Progreso,144924,338,2.332256907,133,0.917722392,205,1.414534515,0,0,0,0,0,0,0,0,0,0,0,0
75,15,075,15075,San Martín de las Pirámides,29182,40,1.370707971,40,1.370707971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,15,076,15076,San Mateo Atenco,97418,78,0.800673387,78,0.800673387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,15,077,15077,San Simón de Guerrero,6692,27,4.034668261,27,4.034668261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,15,078,15078,Santo Tomás,9729,21,2.15849522,21,2.15849522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,15,079,15079,Soyaniquilpan de Juárez,14323,29,2.024715493,29,2.024715493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,15,080,15080,Sultepec,24145,74,3.064816732,24,0.993994616,50,2.070822116,0,0,0,0,0,0,0,0,0,0,0,0
81,15,081,15081,Tecámac,547503,1031,1.883094705,109,0.199085667,920,1.680356089,0,0,0,0,2,0.003652948,0,0,0,0,0,0
82,15,082,15082,Tejupilco,79282,397,5.00744179,111,1.400065589,276,3.481244166,0,0,0,0,0,0,10,0.126132035,0,0,0,0
83,15,083,15083,Temamatla,14130,16,1.132342534,16,1.132342534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,15,084,15084,Temascalapa,43593,34,0.779941734,34,0.779941734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,15,085,15085,Temascalcingo,66414,80,1.204565302,67,1.008823441,0,0,0,0,13,0.195741862,0,0,0,0,0,0,0,0
